# energy,localization
2.931397383430493164e+00,-1.564062809112889973e-01
-2.739305221042730221e+00,-1.170304035557815786e-01
-2.738346600092832261e+00,-1.208419786350768826e-01
-2.734624318983731595e+00,-1.698823007781876393e-01
-2.730238378614305628e+00,-1.863756652103427391e-01
-2.727773473457911990e+00,-1.916299464071158920e-01
-2.719101361735098088e+00,-1.464654007878208319e-01
-2.712015473363850404e+00,-2.289673297554801201e-01
-2.709276143354052646e+00,-2.210798505952477899e-01
-2.705098534216977324e+00,-2.693066548276943362e-01
-2.665623935868267846e+00,-2.639001877494707715e-01
-2.660816666829818544e+00,-2.725424501807755528e-01
-2.656044842076127122e+00,-2.677259207426192500e-01
-2.650114027474163692e+00,-2.504684736669763878e-01
-2.643995775219831756e+00,-2.842444908298557005e-01
-2.592741306148470315e+00,-1.255541026782447389e-01
-2.498546654774856268e+00,-2.696401277258920204e-01
-2.490664486878123363e+00,-2.638096049567781876e-01
-2.484680320019163169e+00,-3.489941752273466036e-01
-2.471886409171689003e+00,-3.419884648091290891e-01
-2.464528082586199265e+00,-2.841433553907103948e-01
-2.448118476218212436e+00,-2.954970649881207834e-01
-2.442182709714197930e+00,-2.864792567322207995e-01
-2.439987739996376970e+00,-2.848809064392793799e-01
-2.278331324909523836e+00,-1.268468052377386135e-01
-2.099964334316572590e+00,-2.651745909136954404e-01
-2.097516330932913675e+00,-2.720145965868884796e-01
-2.090952278465533887e+00,-2.775851349049306971e-01
-2.077234880166963116e+00,-3.052003759613136635e-01
-2.071858179055323657e+00,-3.586542163306744024e-01
-2.029725536416755016e+00,-3.606036775385941251e-01
-2.024169070295522399e+00,-3.049176212672742858e-01
-2.011486791897432180e+00,-3.413967411861008050e-01
-1.986376578216179078e+00,-2.379771522163510455e-01
-1.985142788097807642e+00,-3.461392657531825456e-01
-1.975670710191729240e+00,-2.551480552572716887e-01
-1.968399474546850048e+00,-2.547463396727174811e-01
-1.965419979553666874e+00,-2.505276129037126154e-01
-1.962540667383577686e+00,-2.354133763590985917e-01
-2.094779221385374424e-01,-2.604239306260076048e-01
-2.059653655548401296e-01,-2.735726929710548538e-01
-2.023837587042400799e-01,-2.813729841168155499e-01
-1.960718532106920931e-01,-2.920119834095747380e-01
-1.799902393057626893e-01,-3.666574858576021056e-01
-1.777075286301243173e-01,-2.773414132254981013e-01
-1.581678959445823318e-01,-3.703668471154454300e-01
-1.443601615882338374e-01,-3.455486136305260803e-01
-1.393158189243402234e-01,-3.744830309455946526e-01
-2.313640343587993961e-02,-3.652062663975481627e-01
-1.726936332502145705e-02,-3.427841989773289244e-01
1.857808908429877184e-03,-3.275722625523859732e-01
1.435627384736520851e-02,-3.417663571190466820e-01
1.946543434237323414e-02,-3.620872275794972950e-01
4.310823816924223145e-02,-2.594363106178815270e-01
1.428836430607229868e-01,-3.558376008428708603e-01
1.467897396036975111e-01,-3.390112348805779940e-01
1.558304646773704671e-01,-3.449874803595371353e-01
1.821597968312077542e-01,-3.306516245362742801e-01
1.900243901660487733e-01,-3.469888190194351796e-01
1.984510686341584007e-01,-3.475799568537276674e-01
2.038400372933564797e-01,-2.641673035658655966e-01
2.100369538488629229e-01,-2.595336761504565826e-01
7.063886770622963551e-01,-1.671776813986912691e-01
1.962078371654738751e+00,-2.348458618319466951e-01
1.967110484661566572e+00,-2.376912147348804460e-01
1.971799846038321480e+00,-3.065787282030844052e-01
1.977637681600992625e+00,-3.124322390583817999e-01
1.983678706314960349e+00,-3.156420211251068086e-01
2.013281064342395066e+00,-3.172779788895890296e-01
2.021411046128318567e+00,-2.963269980599300135e-01
2.025544154121973417e+00,-3.250425664330553466e-01
2.060089753498392184e+00,-2.228677552211535406e-01
2.073710477859434409e+00,-3.211099605933325218e-01
2.079457062552898083e+00,-3.052206343850968340e-01
2.088730227789401539e+00,-2.886984174851736085e-01
2.098963938437064858e+00,-2.680351394017913003e-01
2.101668049722501763e+00,-2.679390732051046831e-01
2.438225194022494158e+00,-2.909150684626269356e-01
2.440837618667853093e+00,-2.855288096905599371e-01
2.450012123253206830e+00,-3.198114426256455922e-01
2.456811568422796466e+00,-2.778978986137676799e-01
2.462249080598692075e+00,-3.086831161599113416e-01
2.481719468350333635e+00,-2.564701708809787317e-01
2.488411083885178954e+00,-2.698607272910982791e-01
2.493044288081763593e+00,-2.678904147429264637e-01
2.497763210758721097e+00,-2.682513526754454203e-01
2.637166641396361921e+00,-2.002525397682463071e-01
2.644637140373609974e+00,-2.797524100719117612e-01
2.648396260228066623e+00,-2.731498883360579666e-01
2.652411994774009685e+00,-2.607256169275263824e-01
2.659871855359707382e+00,-2.423137654607181724e-01
2.666554801092134497e+00,-2.735441687941826405e-01
2.704297203805508865e+00,-2.881144623572221009e-01
2.710990146833344827e+00,-2.160244819262951699e-01
2.714575615516411133e+00,-2.650781564592534778e-01
2.726131384791278922e+00,-2.767427974511394995e-01
2.729188735246634856e+00,-1.823412716152482405e-01
2.735456516466201471e+00,-1.471496675498342177e-01
2.737840398586823820e+00,-1.273964752184493787e-01
2.738491863086886191e+00,-1.137815958026429791e-01
2.992679299783157276e+00,-1.491700331071251218e-01
-2.800026440845185594e+00,-9.755806863395298512e-02
-2.798928621079719736e+00,-9.963150037990224639e-02
-2.794489644296183517e+00,-1.248164094046629868e-01
-2.789831548781823489e+00,-1.377954690351104461e-01
-2.786706149963990686e+00,-1.509275288514265734e-01
-2.778096109629601962e+00,-1.216081045014974077e-01
-2.770566417422986927e+00,-1.791970269041944785e-01
-2.766808924075929266e+00,-1.791172831257786535e-01
-2.761257386143386228e+00,-2.374731216057256733e-01
-2.723293548576700474e+00,-2.361331798707071994e-01
-2.716756349247809954e+00,-2.185190121328633994e-01
-2.711442532988557641e+00,-2.172604838065895771e-01
-2.703810444563209181e+00,-2.243386912971630232e-01
-2.696084630333916543e+00,-2.672992426132365651e-01
-2.647689318189262231e+00,-1.126404735371938776e-01
-2.553834660939195977e+00,-2.525301272861232849e-01
-2.544085389932287722e+00,-2.353712120471342373e-01
-2.535534160958291316e+00,-3.005523214429542400e-01
-2.523764468349988910e+00,-2.939864326805775585e-01
-2.513649931513500135e+00,-2.404297371914453085e-01
-2.495265040535813661e+00,-2.587776472318423782e-01
-2.487822851928151557e+00,-2.636700423339883304e-01
-2.484883806147531349e+00,-2.689713477122512852e-01
-2.323759974464745248e+00,-1.175447687581273326e-01
-2.146383155236959883e+00,-2.507366751330906696e-01
-2.143204802126958519e+00,-2.496510715635936739e-01
-2.135214018955064574e+00,-2.473851885968171016e-01
-2.118309356887014161e+00,-2.700851492918033281e-01
-2.110856901016330056e+00,-3.399857714653041763e-01
-2.071750484668581027e+00,-3.393038087775230305e-01
-2.063912254292779469e+00,-2.669589053654122246e-01
-2.047048075722717630e+00,-3.071973888485085569e-01
-2.022437661269020470e+00,-3.127141732618065051e-01
-2.020925278675550274e+00,-2.172772158247672225e-01
-2.009852875560375285e+00,-2.297136729753884166e-01
-2.001791484423895540e+00,-2.257050401047031307e-01
-1.998388515433066726e+00,-2.233907832894355960e-01
-1.994943126126725863e+00,-2.194686726089720430e-01
-2.221727068784748738e-01,-2.426718363767657594e-01
-2.179880998396171166e-01,-2.465171182225530111e-01
-2.138616684137991664e-01,-2.499454313104501613e-01
-2.058781342323370567e-01,-2.613618059344648414e-01
-1.881843834817257810e-01,-2.518831019455983200e-01
-1.869317947119956136e-01,-3.199435532226929668e-01
-1.658882439784943041e-01,-3.262288867040120111e-01
-1.473081401095622800e-01,-3.189401639875050209e-01
-1.406311407010558123e-01,-3.584745321576021104e-01
-2.944181037542338564e-02,-3.475010629949557006e-01
-2.166548133164029888e-02,-3.134801040443432885e-01
2.452684245720217725e-03,-2.872850576932159949e-01
1.780423797079022305e-02,-3.050536173633745518e-01
2.490362829390566426e-02,-3.320722944081037076e-01
5.006211496809710726e-02,-2.333009779271156547e-01
1.448754959533649078e-01,-3.326846164548902807e-01
1.505495512441061001e-01,-3.076361447047238906e-01
1.625415394747670439e-01,-3.019279014890116630e-01
1.900258665818894965e-01,-2.860362947268536016e-01
2.005800005044365009e-01,-2.932854669744471288e-01
2.085492917132517887e-01,-2.932906821826838928e-01
2.158175580385670866e-01,-2.438793312722715989e-01
2.228303723386292345e-01,-2.424270520500962367e-01
7.342756350785915043e-01,-1.578974087140477822e-01
1.994400665815018181e+00,-2.193344867571211110e-01
2.000138983330046472e+00,-2.197210159919941175e-01
2.006288874674088785e+00,-2.548357447181198721e-01
2.012134247131959430e+00,-2.593131800374798845e-01
2.020330444312557372e+00,-2.775075512646975051e-01
2.049590732320334396e+00,-2.772939036189384088e-01
2.060430507555550683e+00,-2.570613824116939061e-01
2.066535900168689821e+00,-2.870245114025927191e-01
2.099802681892611211e+00,-2.059799397892689010e-01
2.114298451519413646e+00,-2.893638171099265355e-01
2.121402429067452466e+00,-2.636694960218410877e-01
2.132306851915235946e+00,-2.516058126797530159e-01
2.145011102031426642e+00,-2.503068115876475597e-01
2.148347522285020350e+00,-2.537174785917837294e-01
2.482943163428126265e+00,-2.751580971977522494e-01
2.486124627237456419e+00,-2.667435252461123896e-01
2.497863255257521953e+00,-2.724263866459482042e-01
2.509034974398024254e+00,-2.488506401317905070e-01
2.510487622840750888e+00,-2.581897175325112981e-01
2.532463899466630863e+00,-2.264766542695970386e-01
2.541290160103475415e+00,-2.345759964514921858e-01
2.546830379089509933e+00,-2.386922644888520573e-01
2.552839912436279057e+00,-2.495964138884995964e-01
2.694968833473751602e+00,-1.770508446177376516e-01
2.696898199224042170e+00,-2.616089954430237952e-01
2.701743377898646603e+00,-2.374136719859579470e-01
2.706313270338056132e+00,-2.238474070428747298e-01
2.715126583773709967e+00,-2.107069084804346348e-01
2.724569606543745248e+00,-2.509578977994104121e-01
2.760153878172558972e+00,-2.622857635349216676e-01
2.768866413361990020e+00,-1.739248867113358521e-01
2.773974102577311474e+00,-2.320998198423643299e-01
2.784261083232781875e+00,-2.402356121647267750e-01
2.788429260029617662e+00,-1.389045622883050002e-01
2.795544348891789710e+00,-1.124769706718645873e-01
2.798326742320351279e+00,-1.018354253721005936e-01
2.799257948696516785e+00,-9.584735116101017471e-02
3.054891521846242686e+00,-1.424068500628058453e-01
-2.862487618756399232e+00,-8.389354834672828332e-02
-2.861265496832900546e+00,-8.519676833168392249e-02
-2.856224366792527114e+00,-9.828463198028433712e-02
-2.851162248526236898e+00,-1.077066919304452280e-01
-2.847504621172306294e+00,-1.203048459569205919e-01
-2.838761393204094929e+00,-1.029151084577336617e-01
-2.830591829040042029e+00,-1.430233674212578465e-01
-2.825893355516553296e+00,-1.479030751711877534e-01
-2.818913905832152178e+00,-2.093079960839790143e-01
-2.782284887027697717e+00,-2.109704102211557297e-01
-2.773977291556290581e+00,-1.824829300384087916e-01
-2.767792472447023755e+00,-1.838543304708243620e-01
-2.758474188715197783e+00,-2.025737033724230862e-01
-2.748999369888475819e+00,-2.543712914968598304e-01
-2.703696024776410578e+00,-1.016154034956806701e-01
-2.610418888729102438e+00,-2.397890364683044062e-01
-2.598618351013930017e+00,-2.133871355281367899e-01
-2.587533937717478860e+00,-2.539332441618566416e-01
-2.576149983561905721e+00,-2.488961620813358033e-01
-2.563337852521487381e+00,-2.109586655839558456e-01
-2.542452586303773021e+00,-2.344044707534148342e-01
-2.533496586843026588e+00,-2.482695400561066301e-01
-2.529881561999836492e+00,-2.570544151665808408e-01
-2.369688992070462685e+00,-1.093635064947289376e-01
-2.193685806983816100e+00,-2.401488026015968780e-01
-2.189826993355509011e+00,-2.357894025451695019e-01
-2.180304300229472858e+00,-2.285037562209081830e-01
-2.159918552634878974e+00,-2.423359273548479076e-01
-2.150081358789004415e+00,-3.224195162195899189e-01
-2.113796466680914587e+00,-3.202816649494971690e-01
-2.103466764998725758e+00,-2.366943218574558416e-01
-2.082261200368381804e+00,-2.751263846487636555e-01
-2.058883758308900802e+00,-2.810700954841355848e-01
-2.054933234687319921e+00,-2.023534557815308277e-01
-2.043147277749756796e+00,-2.118250291940373120e-01
-2.034225080025717780e+00,-2.097925282960108329e-01
-2.030345966583630979e+00,-2.092267916016784246e-01
-2.026393615789101155e+00,-2.088248286352146488e-01
-2.365267365471093175e-01,-2.306218036741660149e-01
-2.317379080446971551e-01,-2.313932900273655002e-01
-2.270343118298626395e-01,-2.326110595884401111e-01
-2.174722283971530779e-01,-2.399581033497467375e-01
-1.997811470776852949e-01,-2.327600563361771902e-01
-1.955087128566363186e-01,-2.807273886280011177e-01
-1.744757688773287962e-01,-2.870486935182565147e-01
-1.509635259072912017e-01,-2.962489018987771172e-01
-1.424100682785126581e-01,-3.457951355027644724e-01
-3.641994683333462518e-02,-3.335152338825030371e-01
-2.650960926242812085e-02,-2.891301003824458538e-01
3.024217133282247269e-03,-2.583064431753741563e-01
2.166247071148545006e-02,-2.775944692404674896e-01
3.069934041185212736e-02,-3.075200027885370280e-01
5.757421675978600245e-02,-2.144109014613493347e-01
1.476148186753674652e-01,-3.127260126097967663e-01
1.550608444952899789e-01,-2.828086296413825917e-01
1.700802277779115135e-01,-2.685584920597012260e-01
1.995164046882882403e-01,-2.543857102839111595e-01
2.124921211280961786e-01,-2.548834033032110757e-01
2.205801089695882955e-01,-2.548867975519445439e-01
2.294147074391667263e-01,-2.303313222224690482e-01
2.372755246428536191e-01,-2.306202086943418550e-01
7.629973993237162411e-01,-1.494409753931254248e-01
2.025775118970139843e+00,-2.089054874278205853e-01
2.032240967907177787e+00,-2.077766809454371921e-01
2.039615872649295003e+00,-2.228107781540564492e-01
2.045855551503716452e+00,-2.253709621569909560e-01
2.056070606425436154e+00,-2.464178192937007128e-01
2.085628120212879022e+00,-2.441247589390131145e-01
2.099184815262675308e+00,-2.278049645191481676e-01
2.107182914974478294e+00,-2.550875919360714450e-01
2.139644174793062792e+00,-1.921984942482126979e-01
2.155339169201522687e+00,-2.600429625160459723e-01
2.163852084008729637e+00,-2.351245467492694696e-01
2.176758459770997689e+00,-2.287790049223166200e-01
2.191987968205460380e+00,-2.381781495831603590e-01
2.195973383136850643e+00,-2.437645743862788261e-01
2.527673062858214248e+00,-2.638602429550380712e-01
2.531456019646321387e+00,-2.531282568622051365e-01
2.545714020304961078e+00,-2.387500943244058316e-01
2.559368190129259535e+00,-2.224805324190005373e-01
2.561318071551167197e+00,-2.224747993672929469e-01
2.584094357925181829e+00,-2.032096440661327608e-01
2.595220421252451892e+00,-2.103256764166092363e-01
2.601837988258823842e+00,-2.179524896702611514e-01
2.609196875956269590e+00,-2.355501926295985871e-01
2.750002072798894748e+00,-2.468157750682020424e-01
2.754173401657088238e+00,-1.576365265218385714e-01
2.755975897901591587e+00,-2.138610324984709377e-01
2.761351491298907224e+00,-1.991067901004415774e-01
2.771617412812363845e+00,-1.838261912083605232e-01
2.783961024041370358e+00,-2.308557159286425686e-01
2.817460115019609024e+00,-2.395118256267477208e-01
2.828340001657053460e+00,-1.418393917764982914e-01
2.834943897944357083e+00,-1.997778317735634801e-01
2.844198644291777711e+00,-2.049964652081887606e-01
2.849475456742291968e+00,-1.105925200243969425e-01
2.857452963395138656e+00,-9.213336207451458537e-02
2.860588028900649782e+00,-8.622474626303242018e-02
2.861717867953585959e+00,-8.317483691737095897e-02
3.117973726377363253e+00,-1.360751678116934593e-01
-2.926451677286195707e+00,-7.362469216308048514e-02
-2.925116168233594660e+00,-7.452037350402662685e-02
-2.919552551270286234e+00,-8.182719008493867519e-02
-2.914043415413762883e+00,-8.854744511650154692e-02
-2.909941840089501852e+00,-9.822386604000343802e-02
-2.900919564443498189e+00,-8.865413428348092872e-02
-2.892002140425767642e+00,-1.167417933605117558e-01
-2.886453289844087333e+00,-1.237915119837708772e-01
-2.878032027495207590e+00,-1.835410905829188977e-01
-2.842453905925767632e+00,-1.872061871952896417e-01
-2.832346233108986144e+00,-1.561864582867480145e-01
-2.825153838917443316e+00,-1.596406212992172724e-01
-2.814144567244948547e+00,-1.836708100916889241e-01
-2.802787997280606902e+00,-2.437097684438484235e-01
-2.760707182920239422e+00,-9.214613009398378574e-02
-2.668114228670444454e+00,-2.294168988638863871e-01
-2.654091057883829485e+00,-1.950197468800808076e-01
-2.640555039939089355e+00,-2.146014131636328204e-01
-2.628979756509531196e+00,-2.109732539154499098e-01
-2.613592702115435706e+00,-1.893997180330191099e-01
-2.589857798479083151e+00,-2.165190888283563542e-01
-2.579366448411647639e+00,-2.360775293510465889e-01
-2.575087497662511993e+00,-2.472256130810051855e-01
-2.416090297067454262e+00,-1.021303823873623284e-01
-2.241708432633564563e+00,-2.317308934133845144e-01
-2.237165233346564808e+00,-2.253903596836302758e-01
-2.226039609410951137e+00,-2.144742651210699846e-01
-2.202023955180371306e+00,-2.195792742782131379e-01
-2.189549515807474922e+00,-3.044120884706703611e-01
-2.155761537785775062e+00,-3.017055529557066129e-01
-2.142759952587134809e+00,-2.126559230014865298e-01
-2.117266193844390187e+00,-2.457585472553633354e-01
-2.094550005775523971e+00,-2.518220788775807906e-01
-2.088480767869722143e+00,-1.913319633680665988e-01
-2.075745091551961963e+00,-1.991300430334517202e-01
-2.065913618460929246e+00,-1.994857136881401094e-01
-2.061555343855499434e+00,-2.000942439325945621e-01
-2.057118555871870313e+00,-2.010748074620629655e-01
-2.522315636475155887e-01,-2.216515927223040305e-01
-2.468671319519022966e-01,-2.211383509611686282e-01
-2.415915961015871749e-01,-2.210718507293458479e-01
-2.305554168829699602e-01,-2.245475519609240189e-01
-2.123791869952923184e-01,-2.184494361090042747e-01
-2.055674288812984751e-01,-2.500578541556869316e-01
-1.838630985359376302e-01,-2.552062745336400318e-01
-1.554017025898618842e-01,-2.757538235954797301e-01
-1.447192493039689276e-01,-3.347497758067365381e-01
-4.388601123642164870e-02,-3.216113260237285498e-01
-3.159379918253039932e-02,-2.673379430593755268e-01
3.587967227753640232e-03,-2.349827687560346878e-01
2.571143112307282957e-02,-2.544442720457431029e-01
3.674521816628897875e-02,-2.860369317550413570e-01
6.545000364529775239e-02,-1.999558549092832205e-01
1.511305919406091824e-01,-2.940026467602505078e-01
1.604002850790592072e-01,-2.614586230121977439e-01
1.784475702271788311e-01,-2.431276549260328879e-01
2.104362141301528710e-01,-2.320124334669204924e-01
2.255797326094040045e-01,-2.304413618436088051e-01
2.341566270924385351e-01,-2.309002066891158444e-01
2.443405510524656599e-01,-2.203940136812408412e-01
2.530684760176326598e-01,-2.217816376009318080e-01
7.924485555006625104e-01,-1.417203981167015903e-01
2.056425888208046615e+00,-2.012831073020587835e-01
2.063631767429849884e+00,-1.991071324413740684e-01
2.072086767444356159e+00,-2.041661873998494026e-01
2.078921671593500609e+00,-2.049503142803672517e-01
2.091004501541863014e+00,-2.217993471085542567e-01
2.121483826007492191e+00,-2.176460186947130893e-01
2.137664675232575640e+00,-2.053996969857535548e-01
2.147467022741819331e+00,-2.281223823320895350e-01
2.179601828401771080e+00,-1.805714178959925420e-01
2.196800623898626625e+00,-2.340142962515090741e-01
2.206784564035965346e+00,-2.137371684776420699e-01
2.221867450376378894e+00,-2.125888628333079955e-01
2.239693879080308037e+00,-2.287984668589986281e-01
2.244361953898502904e+00,-2.361910391043328949e-01
2.572553346764776094e+00,-2.549804660606263540e-01
2.576976181320760340e+00,-2.421167670348005063e-01
2.593747293801193177e+00,-2.151023109649705389e-01
2.608873495306295087e+00,-1.972802649893686533e-01
2.613729275004142760e+00,-1.993128164731337304e-01
2.636555144320906319e+00,-1.833866985603169741e-01
2.650059176352911550e+00,-1.907065887514194091e-01
2.657850548872815910e+00,-2.008441327829001699e-01
2.666643460447799985e+00,-2.238232354598698182e-01
2.804002759006587020e+00,-2.345034956863042142e-01
2.811173975840752792e+00,-1.951545266913982390e-01
2.814649225818358858e+00,-1.501279549640371358e-01
2.817502720389451820e+00,-1.885263956940503027e-01
2.829276286103570293e+00,-1.611792267095204789e-01
2.844582081615290470e+00,-2.116389801395656967e-01
2.876181886457315873e+00,-2.181114689838231646e-01
2.889290220830638134e+00,-1.176787835604840987e-01
2.897301761450653768e+00,-1.681541505731560804e-01
2.905798571608029679e+00,-1.709905410437970730e-01
2.912120860297954916e+00,-9.142735922805379778e-02
2.920923782281489522e+00,-7.868329059692526217e-02
2.924373065208291766e+00,-7.512222731862669423e-02
2.925656248921394642e+00,-7.337984890542663396e-02
3.181870560320652075e+00,-1.301382516810926648e-01
-2.991729226140735332e+00,-6.555637641174835717e-02
-2.990288325386510238e+00,-6.621154966330426717e-02
-2.984254224105396425e+00,-7.068633182407386972e-02
-2.978297222942326794e+00,-7.551676513199595542e-02
-2.973808620527756741e+00,-8.240757676047170965e-02
-2.964410715379180772e+00,-7.756521363043433759e-02
-2.954701022167542490e+00,-9.752923221918234631e-02
-2.948383781677210713e+00,-1.049891076441968329e-01
-2.938541968389556835e+00,-1.599686924028647372e-01
-2.903687611810882530e+00,-1.648685297123434756e-01
-2.891779313772617765e+00,-1.354723711870505776e-01
-2.883539450495353762e+00,-1.404786604193332400e-01
-2.870830740252070967e+00,-1.668994341389333502e-01
-2.857463162227883213e+00,-2.344930644609691806e-01
-2.818669531812431739e+00,-8.396251793746462022e-02
-2.726788720899972596e+00,-2.205080676781371873e-01
-2.710379632105501368e+00,-1.788478584196682430e-01
-2.694468630744041526e+00,-1.841632308538198592e-01
-2.682260962152831940e+00,-1.816213137068017902e-01
-2.664412684793224351e+00,-1.722639486526672536e-01
-2.637600338281107959e+00,-2.021262725958021256e-01
-2.625529640621146132e+00,-2.256341303861782721e-01
-2.620570580824202356e+00,-2.387481245852985101e-01
-2.462940262057390584e+00,-9.570149868207585009e-02
-2.290334088458342521e+00,-2.246815664967534987e-01
-2.285079405471716285e+00,-2.167373300526178048e-01
-2.272281466226405477e+00,-2.029303574572380864e-01
-2.244555222960349816e+00,-2.007248862453429317e-01
-2.229260993970318960e+00,-2.854194947985320141e-01
-2.197588305928385388e+00,-2.826661834130091977e-01
-2.181785832993667018e+00,-1.935646777548779285e-01
-2.152152692181327875e+00,-2.202805051989695784e-01
-2.129544693247491516e+00,-2.264042514151742569e-01
-2.121643605690880285e+00,-1.828363658043925810e-01
-2.107804467566667839e+00,-1.898175113141278014e-01
-2.097027573055907812e+00,-1.920169202069982317e-01
-2.092193296303888506e+00,-1.934006371512285161e-01
-2.087278895201721607e+00,-1.951122053733168882e-01
-2.690633079643278691e-01,-2.146012435704376109e-01
-2.631339000285439211e-01,-2.133793449204401949e-01
-2.572939583820190168e-01,-2.125028326486376462e-01
-2.448645113502292692e-01,-2.131428573277191207e-01
-2.258700901654426552e-01,-2.074932321154107084e-01
-2.169002865453630857e-01,-2.272451112876772428e-01
-1.940026798717756906e-01,-2.307734641577996737e-01
-1.606336813535619024e-01,-2.568653719672624458e-01
-1.475702060803459337e-01,-3.245081057113191614e-01
-5.170900254085582237e-02,-3.109695209092397383e-01
-3.678783208886345774e-02,-2.474329317513558613e-01
4.145271728022495439e-03,-2.154875063108201705e-01
2.982843769562978226e-02,-2.341540711679044873e-01
4.294506530360556879e-02,-2.664781143648162209e-01
7.356417192232823921e-02,-1.883174052810994425e-01
1.554109541041593101e-01,-2.760172554178357829e-01
1.665734410888356498e-01,-2.426303460504957987e-01
1.876233394007338073e-01,-2.236078991408767536e-01
2.225642822964071788e-01,-2.158869855383856728e-01
2.397008334239631722e-01,-2.148931953621457946e-01
2.489671512279666987e-01,-2.159619447506998247e-01
2.603783296029821281e-01,-2.126308087008992875e-01
2.699873488135348110e-01,-2.148195623279529898e-01
8.225354595301915817e-01,-1.346551187502963154e-01
2.086512494670200724e+00,-1.954084135095449370e-01
2.094469035926902478e+00,-1.924342544721626969e-01
2.103929834793821563e+00,-1.926457756625312157e-01
2.111450008874615314e+00,-1.920033723422823468e-01
2.125276630613631035e+00,-2.029242642047994760e-01
2.157207241586224900e+00,-1.971702126270026834e-01
2.175890618931894505e+00,-1.880482943278466712e-01
2.187413618620251743e+00,-2.057873267757568125e-01
2.219662699273716289e+00,-1.704786779607163905e-01
2.238632654057989502e+00,-2.116614639165137479e-01
2.250133319282537681e+00,-1.967251665903840818e-01
2.267477854770087120e+00,-1.997485912485442439e-01
2.287995320848966063e+00,-2.209697922619162369e-01
2.293389049277901215e+00,-2.300915085139084437e-01
2.617667750563893669e+00,-2.476379949011417725e-01
2.622773555040143201e+00,-2.326583217254021840e-01
2.642102051935717899e+00,-1.974836307034079919e-01
2.658977174279645972e+00,-1.783857973375071182e-01
2.666355589256110381e+00,-1.793656688547090594e-01
2.689782766365391264e+00,-1.660876257718008064e-01
2.705695481020448767e+00,-1.737220130020432352e-01
2.714722908893389519e+00,-1.856388710090555172e-01
2.725044978752297009e+00,-2.134345124992808318e-01
2.858912338241857309e+00,-2.235470539184013228e-01
2.867365373631482139e+00,-1.789766894124922847e-01
2.874525771831125454e+00,-1.702372229143351012e-01
2.876495337117047413e+00,-1.359846966593356854e-01
2.888045035022260176e+00,-1.424172406064406482e-01
2.906311082216079367e+00,-1.927689321000476408e-01
2.936256307107623087e+00,-1.974052778758459414e-01
2.951593845082383094e+00,-9.939352754749058994e-02
2.960891209403178514e+00,-1.387882508330493814e-01
2.968898153604976997e+00,-1.399102040945245928e-01
2.976171710098385770e+00,-7.786816135294485908e-02
2.985749378307616553e+00,-6.895691137458034858e-02
2.989485331874214058e+00,-6.661869668115587284e-02
2.990895818690876062e+00,-6.552975026018242888e-02
3.246531173511015833e+00,-1.245634992386681489e-01
-3.058165330152724515e+00,-5.901626385714296014e-02
-3.056625007717239662e+00,-5.951831995857297802e-02
-3.050155298334110032e+00,-6.251601883118725056e-02
-3.043764692191945898e+00,-6.605735238217366745e-02
-3.038925808962885000e+00,-7.087657771733593681e-02
-3.029093301508737124e+00,-6.876072978610489606e-02
-3.018584617062004316e+00,-8.322609980828797605e-02
-3.011568359264889416e+00,-9.021056277124968326e-02
-3.000354047083936049e+00,-1.387341062693699945e-01
-2.965891650249800282e+00,-1.443128875994486304e-01
-2.952214600409563960e+00,-1.185562624359416395e-01
-2.942931095382144147e+00,-1.245933305219032589e-01
-2.928520575978998064e+00,-1.518402475710180222e-01
-2.913017068307504065e+00,-2.262484606816645982e-01
-2.877530122522961253e+00,-7.684650332537082407e-02
-2.786340022025081353e+00,-2.125888132393162488e-01
-2.767392078310434211e+00,-1.642022960413269950e-01
-2.749160587125981436e+00,-1.611047491056109282e-01
-2.736023227576819927e+00,-1.593959322125603206e-01
-2.715797373465662190e+00,-1.578280221262666483e-01
-2.685755121012583402e+00,-1.897556907386858949e-01
-2.672047006321668139e+00,-2.162883943818952326e-01
-2.666377642970849227e+00,-2.312227122433520854e-01
-2.510219052803920103e+00,-8.995717324973136197e-02
-2.339477368681375236e+00,-2.185298288066918337e-01
-2.333473281485874740e+00,-2.090923223257318275e-01
-2.318929400595014734e+00,-1.928440916212817158e-01
-2.287438772037518220e+00,-1.849865033895357336e-01
-2.269212779650844780e+00,-2.654302334690321064e-01
-2.239249860053862395e+00,-2.629146129045302760e-01
-2.220574608911987990e+00,-1.782997941151069909e-01
-2.186972178500252273e+00,-1.993242843446229873e-01
-2.163989823295182191e+00,-2.055794979598415395e-01
-2.154492127123216250e+00,-1.759739399343603627e-01
-2.139448707577618958e+00,-1.826785499676350510e-01
-2.127696229019779395e+00,-1.862126487126646024e-01
-2.122386184999363046e+00,-1.881416406043235623e-01
-2.116993402022674164e+00,-1.903457235433958505e-01
-2.868525440692765160e-01,-2.088547721134562107e-01
-2.803597973372710106e-01,-2.071460009974474548e-01
-2.739583852781866113e-01,-2.057108065743977476e-01
-2.601887833847297826e-01,-2.043771405715516243e-01
-2.401504425593485037e-01,-1.987937118595014818e-01
-2.293002372700853886e-01,-2.105056982010684030e-01
-2.048463315385016803e-01,-2.123342653094056343e-01
-1.666320899958043111e-01,-2.394382799757150959e-01
-1.509464631179565086e-01,-3.146206001411277486e-01
